time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-08-25T02:50:42.340Z,38.7605,-122.741,1,1.81,md,39,59,0.00824,0.04,nc,nc73928256,2023-08-28T21:20:16.839Z,"2 km SE of The Geysers, CA",earthquake,0.14,0.22,0.211,33,reviewed,nc,nc
2023-08-25T02:50:22.540Z,38.7595,-122.7403333,0.96,1.45,md,39,71,0.00752,0.05,nc,nc73928251,2023-08-28T20:59:24.733Z,"2 km SE of The Geysers, CA",earthquake,0.16,0.21,0.174,32,reviewed,nc,nc
2023-08-25T02:48:58.180Z,38.7731667,-122.7363333,1.34,1.59,md,38,66,0.01006,0.05,nc,nc73928246,2023-08-29T19:03:16.276Z,"2 km ESE of The Geysers, CA",earthquake,0.17,0.25,0.13,29,reviewed,nc,nc
2023-08-25T02:47:46.690Z,38.757,-122.7365,1.03,3,md,73,32,0.007593,0.06,nc,nc73928241,2023-08-29T21:08:47.040Z,"3 km SE of The Geysers, CA",earthquake,0.09,0.15,0.281,57,reviewed,nc,nc
2023-08-25T02:34:28.472Z,59.907,-152.4243,85.9,1.4,ml,,,,0.57,ak,ak023avzrgqc,2023-08-25T05:07:45.870Z,"36 km WNW of Anchor Point, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2023-08-25T02:01:41.380Z,60.0035,-139.5571,2.4,2,ml,,,,0.87,ak,ak023avzkf5m,2023-08-25T02:03:59.825Z,"51 km N of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-08-25T01:53:01.360Z,19.3911666666667,-155.276333333333,1.82,2.46,ml,37,50,,0.13,hv,hv73543012,2023-08-25T16:12:39.340Z,"7 km SW of Volcano, Hawaii",earthquake,0.16,0.12,0.191501083646325,18,reviewed,hv,hv
2023-08-25T01:24:54.810Z,35.3598333,-117.8896667,10.01,1.13,ml,18,94,0.08292,0.16,ci,ci39650202,2023-08-27T14:11:35.137Z,"23 km W of Johannesburg, CA",earthquake,0.3,0.74,0.169,18,reviewed,ci,ci
2023-08-25T01:24:06.790Z,44.7831667,-110.8836667,6.54,1.43,ml,15,82,0.02418,0.12,uu,uu60548292,2023-08-25T14:45:29.360Z,"22 km NE of West Yellowstone, Montana",earthquake,0.42,0.75,0.437,5,reviewed,uu,uu
2023-08-25T01:14:10.980Z,19.3850002288818,-155.271499633789,2.0699999332428,1.8,ml,18,74,,0.150000006,hv,hv73542957,2023-08-25T01:19:41.510Z,"7 km SSW of Volcano, Hawaii",earthquake,0.24,0.270000011,0.3,8,automatic,hv,hv
2023-08-25T01:13:14.530Z,18.0098333333333,-66.7471666666667,12.14,2.91,md,23,158,0.04341,0.21,pr,pr71422078,2023-08-25T01:32:16.120Z,"2 km ESE of Magas Arriba, Puerto Rico",earthquake,0.39,0.41,0.10028158886742,7,reviewed,pr,pr
2023-08-25T01:10:43.260Z,19.3868333333333,-155.28,1.68,2,md,17,63,,0.1,hv,hv73542947,2023-08-25T04:35:09.050Z,"7 km SW of Volcano, Hawaii",earthquake,0.17,0.15,0.0932757783780795,4,reviewed,hv,hv
2023-08-25T01:07:08.289Z,-28.4651,-12.5872,10,4.8,mb,22,82,34.091,0.68,us,us7000kqux,2023-08-25T01:32:07.040Z,"southern Mid-Atlantic Ridge",earthquake,13.58,1.894,0.113,24,reviewed,us,us
2023-08-25T01:03:48.300Z,37.4788333,-121.7106667,3.71,1.03,md,11,197,0.04591,0.04,nc,nc73928221,2023-08-28T20:07:18.468Z,"16 km NE of Alum Rock, CA",earthquake,0.59,0.6,0.103,11,reviewed,nc,nc
2023-08-25T00:55:00.780Z,38.836,-122.8001667,1.94,1.15,md,38,37,0.00804,0.04,nc,nc73928211,2023-08-28T20:49:16.674Z,"7 km WNW of Cobb, CA",earthquake,0.12,0.21,0.19,20,reviewed,nc,nc
2023-08-25T00:54:44.120Z,38.8395004,-122.8000031,1.54,1.02,md,14,72,0.007622,0.04,nc,nc73928206,2023-08-25T00:56:19.771Z,"7 km WNW of Cobb, CA",earthquake,0.31,0.53,0.14,16,automatic,nc,nc
2023-08-25T00:45:05.494Z,62.3925,-151.0274,78.1,1.1,ml,,,,0.71,ak,ak023avymwol,2023-08-25T00:47:02.511Z,"17 km SW of Petersville, Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-08-25T00:42:23.760Z,35.9775,-118.3325,-0.26,1.41,ml,27,106,0.2183,0.19,ci,ci39650186,2023-08-28T19:54:21.249Z,"26 km NNE of Kernville, CA",earthquake,0.31,31.61,0.106,10,reviewed,ci,ci
2023-08-25T00:24:04.620Z,33.7671667,-116.145,5.57,1.12,ml,26,70,0.07024,0.13,ci,ci39650170,2023-08-28T19:49:12.993Z,"8 km NE of Indio, CA",earthquake,0.2,0.73,0.113,22,reviewed,ci,ci
2023-08-25T00:16:14.570Z,51.8476666666667,-177.756833333333,3.98,1.13,ml,4,293,,0.06,av,av92020026,2023-08-25T19:37:58.520Z,"77 km W of Adak, Alaska",earthquake,0.75,0.31,0.221574134564119,4,reviewed,av,av
2023-08-25T00:14:06.781Z,61.575,-141.4554,0,1.6,ml,,,,0.55,ak,ak023avyg9l2,2023-08-25T00:16:15.415Z,"79 km E of McCarthy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-08-25T00:07:36.560Z,33.7671667,-116.142,5.18,1.63,ml,47,37,0.07252,0.11,ci,ci39650138,2023-08-28T19:42:43.760Z,"9 km NE of Indio, CA",earthquake,0.13,0.33,0.188,26,reviewed,ci,ci
2023-08-24T23:56:46.400Z,19.3904991149902,-155.279006958008,0.589999973773956,1.9,ml,14,99,,0.100000001,hv,hv73542857,2023-08-25T00:02:17.970Z,"7 km SW of Volcano, Hawaii",earthquake,0.21,0.140000001,0.59,9,automatic,hv,hv
2023-08-24T23:43:27.584Z,38.5941,-118.5151,2,1.1,ml,9,111.03,0.343,0.1686,nn,nn00864995,2023-08-25T00:21:58.287Z,"12 km NE of Hawthorne, Nevada",earthquake,,2.7,0.25,5,reviewed,nn,nn
2023-08-24T23:41:07.230Z,19.916,-155.525666666667,34.18,2.66,ml,47,126,,0.13,hv,hv73542842,2023-08-27T03:22:11.040Z,"Island of Hawaii, Hawaii",earthquake,0.38,0.67,0.181477677744913,24,reviewed,hv,hv
2023-08-24T23:28:54.014Z,-33.9709,-73.3525,10,4.6,mb,46,151,1.481,0.53,us,us7000kqu7,2023-08-28T03:29:11.190Z,"166 km WSW of San Antonio, Chile",earthquake,5.9,1.919,0.129,18,reviewed,us,us
2023-08-24T23:24:08.740Z,37.4836667,-121.7115,4.62,1.09,md,12,206,0.04696,0.07,nc,nc73928166,2023-08-25T23:31:50.790Z,"17 km NE of Alum Rock, CA",earthquake,0.65,0.46,0.267,13,reviewed,nc,nc
2023-08-24T23:18:12.874Z,44.0268,-128.7209,14.179,4.5,mb,93,186,2.109,0.44,us,us7000kqu5,2023-08-28T03:12:05.389Z,"off the coast of Oregon",earthquake,8.48,5.314,0.044,154,reviewed,us,us
2023-08-24T23:13:50.406Z,62.9721,-150.4534,102,1.3,ml,,,,0.21,ak,ak023auolrnk,2023-08-24T23:16:11.723Z,"Central Alaska",earthquake,,2.4,,,automatic,ak,ak
2023-08-24T22:52:04.178Z,39.5077,-119.3335,13.5,1.2,ml,4,254.5,0.207,0.0721,nn,nn00864989,2023-08-24T23:20:06.728Z,"13 km SSW of Fernley, Nevada",earthquake,,17.9,0.26,3,reviewed,nn,nn
2023-08-24T22:48:26.168Z,39.5662,143.2837,35,5.8,mww,110,101,2.094,0.88,us,us7000kqtq,2023-08-25T19:10:46.040Z,"115 km E of Yamada, Japan",earthquake,7.2,1.883,0.068,21,reviewed,us,us
2023-08-24T22:15:41.880Z,19.361665725708,-155.285995483398,1.95000004768372,1.71,ml,20,120,,0.109999999,hv,hv73542737,2023-08-24T22:21:12.800Z,"10 km SSW of Volcano, Hawaii",earthquake,0.27,0.409999996,0.67,9,automatic,hv,hv
2023-08-24T22:09:39.547Z,-4.1726,149.9014,10,4.5,mb,19,123,5.868,0.55,us,us7000kqt7,2023-08-28T02:34:43.040Z,"154 km N of Kimbe, Papua New Guinea",earthquake,13.12,1.937,0.15,13,reviewed,us,us
2023-08-24T22:01:02.430Z,-0.6692,29.5573,10,4.6,mb,32,157,1.183,0.68,us,us7000kqt1,2023-08-28T02:23:46.780Z,"25 km NNW of Ntungamo, Uganda",earthquake,13.35,1.986,0.111,24,reviewed,us,us
2023-08-24T21:55:53.546Z,59.3841,-152.1791,76.9,1.6,ml,,,,0.49,ak,ak023aunnwre,2023-08-24T22:06:42.896Z,"15 km WNW of Nanwalek, Alaska",earthquake,,0.8,,,automatic,ak,ak
2023-08-24T21:50:36.780Z,19.3881666666667,-155.276,1.75,2.19,ml,30,55,,0.1,hv,hv73542707,2023-08-24T22:39:06.300Z,"7 km SW of Volcano, Hawaii",earthquake,0.15,0.12,0.213290290554911,13,reviewed,hv,hv
2023-08-24T21:46:47.490Z,33.7683333,-116.14,5.71,1.58,ml,46,38,0.07359,0.14,ci,ci39650050,2023-08-28T18:32:21.280Z,"9 km NE of Indio, CA",earthquake,0.16,0.65,0.163,25,reviewed,ci,ci
2023-08-24T21:44:43.164Z,63.5733,-147.2969,10.2,1.3,ml,,,,0.81,ak,ak023aunlirn,2023-08-24T21:47:04.085Z,"82 km ESE of Denali Park, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-08-24T21:42:38.653Z,61.0641,-151.0749,63.5,1.2,ml,,,,0.11,ak,ak023aunkwwf,2023-08-24T21:54:14.487Z,"3 km E of Tyonek, Alaska",earthquake,,1.6,,,automatic,ak,ak
2023-08-24T21:39:44.150Z,33.7665,-116.1413333,5.32,1.51,ml,40,71,0.0733,0.13,ci,ci39650026,2023-08-28T18:25:12.680Z,"9 km NE of Indio, CA",earthquake,0.16,0.42,0.178,25,reviewed,ci,ci
2023-08-24T21:25:45.240Z,47.42016666666667,-121.39283333333333,9.71,1.16,ml,23,83,0.2478,0.17,uw,uw61944007,2023-08-25T21:14:38.060Z,"Washington",earthquake,0.45,13.85,0.158796673392823,16,reviewed,uw,uw
2023-08-24T21:20:24.380Z,47.6135,-121.81083333333333,16.7,1.21,ml,17,123,0.09641,0.08,uw,uw61944002,2023-08-25T21:13:47.720Z,"7 km NE of Fall City, Washington",earthquake,0.42,0.36,0.16968404186235198,14,reviewed,uw,uw
2023-08-24T21:18:49.740Z,39.3565,-111.5443333,4.48,1.25,ml,10,100,0.03703,0.14,uu,uu60548272,2023-08-24T21:57:22.170Z,"3 km E of Ephraim, Utah",earthquake,0.48,0.98,0.181,4,reviewed,uu,uu
2023-08-24T21:14:07.010Z,49.4065,-120.52566666666667,-0.37,1.95,ml,9,188,0.5849,0.62,uw,uw61943997,2023-08-26T05:09:10.390Z,"5 km S of Princeton, Canada",explosion,4.78,31.61,0.196628427588188,6,reviewed,uw,uw
2023-08-24T21:04:45.970Z,39.3641667,-111.536,3.55,1.35,ml,12,93,0.04449,0.16,uu,uu60548267,2023-08-24T21:47:34.750Z,"4 km E of Ephraim, Utah",earthquake,0.46,1.34,0.17,4,reviewed,uu,uu
2023-08-24T20:44:56.337Z,63.2159,-150.5536,119.8,1.3,ml,,,,0.35,ak,ak023aun04ht,2023-08-24T20:47:02.585Z,"Central Alaska",earthquake,,1.3,,,automatic,ak,ak
2023-08-24T20:37:55.720Z,33.8638333,-117.5028333,0.58,1.22,ml,28,55,0.06677,0.19,ci,ci39649962,2023-08-28T18:19:31.688Z,"2 km SE of Home Gardens, CA",quarry blast,0.34,31.61,0.156,24,reviewed,ci,ci
2023-08-24T20:33:32.960Z,41.6121667,-112.8878333,4.85,1.08,md,13,197,0.1875,0.14,uu,uu60548257,2023-08-24T20:44:57.480Z,"Utah",earthquake,0.8,4.31,0.194,4,reviewed,uu,uu
2023-08-24T20:33:16.330Z,18.7728333333333,-65.2263333333333,57.17,3.19,md,10,251,0.4903,0.12,pr,pr71422063,2023-08-24T20:55:45.480Z,"52 km N of Culebra, Puerto Rico",earthquake,1.34,2.01,0.0405107525366037,6,reviewed,pr,pr
2023-08-24T20:14:37.680Z,38.0821667,-122.4043333,10.89,1.84,md,58,41,0.07101,0.12,nc,nc73928116,2023-08-25T02:22:16.057Z,"10 km ESE of Black Point-Green Point, CA",earthquake,0.16,0.34,0.197,43,reviewed,nc,nc
2023-08-24T20:13:11.440Z,58.186,-155.304,0.65,1.05,ml,5,153,,0.07,av,av91114063,2023-08-25T18:41:47.970Z,"85 km NW of Karluk, Alaska",earthquake,0.24,1.08,0.226880035692124,5,reviewed,av,av
2023-08-24T20:08:16.518Z,-17.961,167.9888,35,5,mb,41,65,4.344,0.66,us,us7000kqs7,2023-08-25T02:42:12.082Z,"42 km SW of Port-Vila, Vanuatu",earthquake,10.12,1.92,0.082,47,reviewed,us,us
2023-08-24T20:02:19.530Z,33.2163333,-116.0245,10.25,1.16,ml,25,54,0.05799,0.14,ci,ci39649930,2023-08-28T18:15:49.991Z,"11 km SW of Salton City, CA",earthquake,0.21,0.44,0.199,21,reviewed,ci,ci
2023-08-24T20:01:43.180Z,36.4705,-117.9743333,7.91,1.86,ml,14,138,0.09063,0.19,ci,ci39649914,2023-08-24T20:29:21.913Z,"16 km SE of Lone Pine, CA",earthquake,0.73,0.9,0.229,15,reviewed,ci,ci
2023-08-24T20:01:23.490Z,33.211,-116.0218333,9.62,1.41,ml,48,45,0.05259,0.21,ci,ci39649906,2023-08-28T18:11:03.700Z,"12 km SSW of Salton City, CA",earthquake,0.22,0.56,0.178,25,reviewed,ci,ci
2023-08-24T19:41:22.940Z,38.8248333,-122.7993333,2.41,1.27,md,43,31,0.008512,0.02,nc,nc73928101,2023-08-28T20:38:16.611Z,"6 km NW of The Geysers, CA",earthquake,0.14,0.25,0.165,35,reviewed,nc,nc
2023-08-24T19:41:10.534Z,62.2788,-151.2566,81.4,1.9,ml,,,,0.29,ak,ak023aumdy7h,2023-08-24T19:43:08.353Z,"32 km NNE of Skwentna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-08-24T19:37:23.533Z,59.9403,-151.7225,53.4,2,ml,,,,0.64,ak,ak023aumd4ch,2023-08-24T19:44:59.562Z,"0 km SE of Happy Valley, Alaska",earthquake,,1.1,,,automatic,ak,ak
2023-08-24T19:25:39.210Z,19.3925,-155.277333333333,1.43,2.03,ml,23,50,,0.12,hv,hv73542532,2023-08-25T16:41:16.270Z,"Island of Hawaii, Hawaii",earthquake,0.2,0.17,0.252180868728279,14,reviewed,hv,hv
2023-08-24T19:25:38.290Z,33.4961667,-116.5715,12.23,1.06,ml,33,73,0.02605,0.13,ci,ci39649858,2023-08-28T17:05:42.160Z,"12 km SE of Anza, CA",earthquake,0.19,0.34,0.173,23,reviewed,ci,ci
2023-08-24T19:12:41.752Z,59.7962,-151.7848,61,1.5,ml,,,,0.32,ak,ak023aum7sun,2023-08-24T19:13:48.066Z,"3 km NE of Anchor Point, Alaska",earthquake,,1.4,,,automatic,ak,ak
2023-08-24T19:09:59.621Z,-62.2399,165.5749,10,4.4,mb,26,153,15.401,0.85,us,us7000kqrg,2023-08-25T20:32:23.040Z,"Balleny Islands region",earthquake,14.85,1.959,0.107,25,reviewed,us,us
2023-08-24T19:07:39.100Z,19.3718338012695,-155.283493041992,1.39999997615814,1.70000005,md,12,158,,0.0900000036,hv,hv73542492,2023-08-24T19:10:50.890Z,"Island of Hawaii, Hawaii",earthquake,0.28,0.319999993,0.850000024,8,automatic,hv,hv
2023-08-24T19:02:53.270Z,49.099833333333336,-122.09216666666667,-0.99,1.27,ml,8,304,0.1017,0.28,uw,uw61943947,2023-08-26T05:13:41.590Z,"12 km SW of Chilliwack, Canada",explosion,2.74,31.61,0.12611683724870648,5,reviewed,uw,uw
2023-08-24T18:55:53.810Z,60.1508,-141.2931,0,1.4,ml,,,,0.93,ak,ak023aulvlyt,2023-08-24T18:58:01.088Z,"110 km NW of Yakutat, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-08-24T18:44:59.140Z,44.7815,-110.7846667,5.12,1.35,ml,11,185,0.04738,0.11,uu,uu60548247,2023-08-24T18:56:33.590Z,"22 km SSW of Mammoth, Wyoming",earthquake,0.52,0.99,0.01,2,reviewed,uu,uu
2023-08-24T18:41:44.230Z,36.4448318,-120.3259964,10.5,2.46,md,35,84,0.1158,0.19,nc,nc73928091,2023-08-24T21:18:11.387Z,"7 km S of Cantua Creek, CA",earthquake,0.54,0.81,0.12,31,automatic,nc,nc
2023-08-24T18:38:40.350Z,37.6133333,-122.4586667,7.32,1.19,md,10,99,0.02705,0.08,nc,nc73928086,2023-08-26T02:16:13.315Z,"2 km E of Pacifica, CA",earthquake,0.36,0.48,0.429,9,reviewed,nc,nc
2023-08-24T18:34:17.207Z,60.2726,-151.8508,1.9,1.7,ml,,,,0.46,ak,ak023aulr13s,2023-08-24T18:35:53.492Z,"25 km W of Clam Gulch, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-08-24T18:31:27.360Z,45.661,-123.35016666666667,-0.42,1.71,ml,8,112,0.1831,0.27,uw,uw61943937,2023-08-26T05:22:28.760Z,"Oregon",explosion,1.03,31.61,0.22291678642419266,4,reviewed,uw,uw
2023-08-24T18:25:44.330Z,33.6655,-116.7876667,13.39,1.76,ml,60,19,0.0614,0.2,ci,ci39649794,2023-08-24T20:53:30.480Z,"10 km SW of Idyllwild, CA",earthquake,0.22,0.38,0.217,26,reviewed,ci,ci
2023-08-24T18:25:21.120Z,35.6725,-117.4703333,11.22,1.5,ml,28,51,0.03867,0.17,ci,ci39649786,2023-08-24T19:28:36.750Z,"12 km SSW of Searles Valley, CA",earthquake,0.27,0.39,0.172,15,reviewed,ci,ci
2023-08-24T18:08:21.140Z,33.9728333,-118.3053333,8,2.66,ml,76,41,0.048,0.25,ci,ci39649738,2023-08-30T18:46:51.695Z,"4 km ENE of Inglewood, CA",earthquake,0.18,0.43,0.177,90,reviewed,ci,ci
2023-08-24T18:04:52.989Z,-32.2769,179.8894,283.864,4.6,mb,36,133,3.547,1.3,us,us7000kqpg,2023-08-24T18:43:53.040Z,"south of the Kermadec Islands",earthquake,10.65,8.928,0.086,40,reviewed,us,us
2023-08-24T18:01:13.810Z,40.2713333,-121.2493333,2.04,2.4,md,23,75,0.08297,0.15,nc,nc73928061,2023-08-24T22:31:13.715Z,"4 km SSW of Chester, CA",earthquake,0.37,1.22,0.148,37,reviewed,nc,nc
2023-08-24T18:00:42.590Z,19.2493324279785,-155.40299987793,28.7900009155273,1.72000003,md,32,130,,0.109999999,hv,hv73542407,2023-08-24T18:03:59.000Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.67,0.910000026,0.730000019,3,automatic,hv,hv
2023-08-24T17:53:51.030Z,34.47516667,-96.8205,0,1.79,ml,18,95,0.23125462,0.28,ok,ok2023qosq,2023-08-25T12:39:09.805Z,"7 km N of Mill Creek, Oklahoma",quarry blast,,0.6,0.12,4,reviewed,ok,ok
2023-08-24T17:38:13.350Z,36.2125,-118.3043333,2.85,2.65,ml,30,88,0.2903,0.18,ci,ci39649714,2023-08-25T18:46:46.040Z,"28 km WSW of Olancha, CA",earthquake,0.2,1.8,0.179,29,reviewed,ci,ci
2023-08-24T17:26:49.680Z,40.533,-112.1718333,2.89,1.37,md,12,93,0.06506,0.12,uu,uu60033649,2023-08-24T19:18:13.430Z,"4 km SW of Bingham Canyon, Utah",earthquake,0.52,0.66,0.339,3,reviewed,uu,uu
2023-08-24T17:15:50.340Z,34.69383333,-96.74016667,0,1.01,ml,25,86,0.1727660974,0.38,ok,ok2023qork,2023-08-25T12:50:27.397Z,"4 km NE of Fitzhugh, Oklahoma",quarry blast,,0.8,0.2,14,reviewed,ok,ok
2023-08-24T17:14:52.610Z,64.7539,-150.7379,8.6,1.1,ml,,,,0.55,ak,ak023aul1dwt,2023-08-24T17:16:47.773Z,"27 km S of Manley Hot Springs, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-08-24T17:10:13.630Z,19.4090003967285,-154.908493041992,2.36999988555908,1.76999998,md,18,206,,0.129999995,hv,hv73542367,2023-08-24T17:13:33.420Z,"6 km S of Leilani Estates, Hawaii",earthquake,0.77,0.479999989,0.699999988,3,automatic,hv,hv
2023-08-24T17:04:26.650Z,34.4156667,-119.1678333,0.56,1.25,ml,9,126,0.1135,0.19,ci,ci39649658,2023-08-24T18:52:36.888Z,"8 km ESE of Ojai, CA",earthquake,0.46,0.7,0.288,6,reviewed,ci,ci
2023-08-24T17:01:25.540Z,48.59466666666667,-123.55866666666667,-0.2,1.1,ml,11,110,0.08969,0.18,uw,uw61943892,2023-08-24T18:22:53.150Z,"",explosion,0.54,31.61,0.08012419685321237,10,reviewed,uw,uw
2023-08-24T17:00:10.560Z,19.2178325653076,-155.317169189453,26.1399993896484,2.32,ml,44,172,,0.119999997,hv,hv73542352,2023-08-25T18:41:42.040Z,"17 km E of Pāhala, Hawaii",earthquake,0.54,0.660000026,2.72,20,automatic,hv,hv
2023-08-24T16:44:03.877Z,62.1584,-152.13,100.3,1.2,ml,,,,0.35,ak,ak023aukma0z,2023-08-24T16:46:02.911Z,"",earthquake,,0.7,,,automatic,ak,ak
2023-08-24T16:41:10.637Z,61.6255,-149.6317,33.3,1.1,ml,,,,1.27,ak,ak023auklnef,2023-08-24T16:43:17.618Z,"1 km W of Meadow Lakes, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-08-24T16:26:39.815Z,60.5743,-151.2503,53.9,1.2,ml,,,,0.39,ak,ak023aukihwt,2023-08-24T16:28:22.479Z,"2 km NNE of Kenai, Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-08-24T16:24:03.690Z,19.1704998016357,-155.346328735352,28.0100002288818,1.79999995,md,32,211,,0.109999999,hv,hv73542307,2023-08-24T16:27:19.810Z,"14 km ESE of Pāhala, Hawaii",earthquake,0.63,0.99000001,0.889999986,3,automatic,hv,hv
2023-08-24T16:19:30.640Z,58.183,-155.4065,0,2.3,ml,,,,0.75,ak,ak023aukgz6w,2023-08-25T17:59:51.850Z,"88 km NW of Karluk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-08-24T16:10:42.619Z,35.85766667,-98.05866667,7.76,1.28,ml,71,69,0.112477928,0.25,ok,ok2023qopg,2023-08-25T12:35:28.104Z,"11 km W of Kingfisher, Oklahoma",earthquake,,0.7,0.24,29,reviewed,ok,ok
2023-08-24T16:04:51.170Z,34.4023333,-119.2058333,2.23,1.36,ml,16,97,0.06619,0.23,ci,ci39649618,2023-08-24T19:17:05.022Z,"6 km SE of Ojai, CA",earthquake,0.36,0.45,0.256,11,reviewed,ci,ci
2023-08-24T16:04:40.025Z,62.9653,-149.3015,65.3,1.4,ml,,,,1.04,ak,ak023aukds6a,2023-08-24T16:07:02.718Z,"50 km SSW of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-08-24T15:36:05.980Z,31.64947783,-104.3618485,8.419580078,2.1,ml,20,65,0.06021967754,0.2,tx,tx2023qooa,2023-08-25T09:41:42.484Z,"58 km S of Whites City, New Mexico",earthquake,1.154579733,1.319822154,0.1,24,reviewed,tx,tx
2023-08-24T15:35:22.580Z,19.3911666870117,-155.253494262695,1.08000004291534,2.30999994,md,15,68,,0.129999995,hv,hv73542242,2023-08-24T15:38:23.860Z,"",earthquake,0.23,0.310000002,0.560000002,13,automatic,hv,hv
2023-08-24T15:29:53.070Z,34.4175,-119.207,2.8,1,ml,10,159,0.06063,0.24,ci,ci39649594,2023-08-24T19:08:28.661Z,"5 km SE of Ojai, CA",earthquake,0.41,0.47,0.123,7,reviewed,ci,ci
2023-08-24T15:25:15.890Z,40.9125,-121.9378333,9.51,1.59,md,16,59,0.1406,0.07,nc,nc73928006,2023-08-26T01:48:15.158Z,"8 km N of Montgomery Creek, CA",earthquake,0.34,0.93,0.262,18,reviewed,nc,nc
2023-08-24T15:14:47.742Z,59.7434,-153.1327,98.9,1.2,ml,,,,0.17,ak,ak023aujuibq,2023-08-24T15:16:42.869Z,"Southern Alaska",earthquake,,1.6,,,automatic,ak,ak
2023-08-24T15:00:34.600Z,34.4003333,-119.2083333,2.17,1.36,ml,12,149,0.069,0.19,ci,ci39649554,2023-08-24T18:32:13.533Z,"6 km SSE of Ojai, CA",earthquake,0.43,0.47,0.241,7,reviewed,ci,ci
2023-08-24T14:57:02.670Z,34.4176667,-119.189,2.26,3.25,ml,87,28,0.0467,0.33,ci,ci39649538,2023-08-25T23:39:22.519Z,"6 km SE of Ojai, CA",earthquake,0.24,0.53,0.152,17,reviewed,ci,ci
2023-08-24T14:56:53.760Z,48.652,-123.8315,24.17,1.6,ml,14,100,0.09527,0.36,uw,uw61943862,2023-08-24T18:35:46.200Z,"Washington-British Columbia border region",earthquake,0.74,1.37,0.1533721867218294,11,reviewed,uw,uw
2023-08-24T14:40:52.208Z,61.2906,-152.4406,0,1.7,ml,,,,0.9,ak,ak023aujenok,2023-08-25T07:27:48.900Z,"74 km WNW of Tyonek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-08-24T14:26:47.550Z,44.7773333,-110.8846667,5.97,1.49,ml,16,110,0.0267,0.15,uu,uu60548217,2023-08-24T14:50:43.050Z,"21 km NE of West Yellowstone, Montana",earthquake,0.41,0.96,0.19,5,reviewed,uu,uu
2023-08-24T14:13:38.432Z,42.3325,-29.2165,10,4.7,mb,38,140,21.501,0.85,us,us7000kqn5,2023-08-24T15:08:18.040Z,"Azores Islands region",earthquake,7.01,1.865,0.073,62,reviewed,us,us
2023-08-24T13:55:58.200Z,19.3911666666667,-155.275333333333,1.68,2.35,ml,34,48,,0.1,hv,hv73542092,2023-08-24T14:31:21.150Z,"7 km SW of Volcano, Hawaii",earthquake,0.16,0.13,0.195948030320201,18,reviewed,hv,hv
2023-08-24T13:55:55.230Z,19.3911666666667,-155.280666666667,1.28,1.59,ml,15,52,,0.08,hv,hv73542087,2023-08-25T20:23:25.190Z,"7 km SW of Volcano, Hawaii",earthquake,0.18,0.22,0.118665117044606,6,reviewed,hv,hv
2023-08-24T13:45:38.220Z,19.3866666666667,-155.279166666667,1.69,1.8,ml,22,62,,0.09,hv,hv73542057,2023-08-24T15:30:05.200Z,"7 km SW of Volcano, Hawaii",earthquake,0.16,0.15,0.0581268198261893,9,reviewed,hv,hv
2023-08-24T13:42:32.190Z,38.0298333,-121.878,19.41,1.76,md,25,118,0.1084,0.19,nc,nc73927976,2023-08-28T20:28:15.564Z,"1 km ENE of Pittsburg, CA",earthquake,0.48,0.4,0.267,21,reviewed,nc,nc
2023-08-24T13:17:16.266Z,62.2229,-151.0829,70.3,1.6,ml,,,,0.57,ak,ak023auio7u2,2023-08-24T13:19:32.481Z,"30 km NNE of Skwentna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-08-24T13:14:25.830Z,33.9618333,-116.6316667,13.18,1.08,ml,43,59,0.05158,0.14,ci,ci39649426,2023-08-24T22:37:32.860Z,"10 km NW of Garnet, CA",earthquake,0.15,0.42,0.143,32,reviewed,ci,ci
2023-08-24T13:14:10.390Z,38.7781667,-122.7655,1.59,1.82,md,54,48,0.007437,0.07,nc,nc73927971,2023-08-28T19:22:25.206Z,"1 km W of The Geysers, CA",earthquake,0.15,0.29,0.16,47,reviewed,nc,nc
2023-08-24T13:11:49.340Z,19.3776664733887,-155.279663085938,1.28999996185303,1.82,ml,15,95,,0.100000001,hv,hv73541982,2023-08-24T13:17:20.270Z,"8 km SSW of Volcano, Hawaii",earthquake,0.2,0.280000001,0.19,7,automatic,hv,hv
